Time,Boiler Feedwater Flow Rate,Duct Burner Temperature,Economizer Chamber Temperature,Relative Humidity,Steam to Steam Header Temperature,Gas Turbine Vibration,Boiler Tube Temperature,Flowrate
2022-09-04 03:55:00,37.8480899,818.7849016,209.1530406,55.23544594,359.2319198,10.62786898,370.1717157,35.64302279
2022-09-04 03:56:00,37.84542914,818.8144411,209.1490459,55.23987177,359.2340027,10.56079398,370.1523668,37.25290379
2022-09-04 03:57:00,37.90285507,818.558553,209.1579482,55.224513,359.23607,10.55587753,370.1529116,37.78501229
2022-09-04 03:58:00,37.84801662,818.2377537,209.1322137,55.39810278,359.2494425,10.54572323,370.2102185,35.94296579
2022-09-04 03:59:00,37.84015415,818.2777759,209.1044557,54.98099739,359.2590996,10.39595366,370.2572479,36.49270379
2022-09-04 04:00:00,37.84578669,818.4520959,209.1335265,54.88078138,359.2639688,10.44868336,370.2584248,39.23808629
2022-09-04 04:01:00,37.86293403,818.3085363,209.1497267,54.66803843,359.2645499,10.59736498,370.2584186,37.85308379
2022-09-04 04:02:00,37.86413826,818.0291071,209.140653,54.13069215,359.2622685,10.47252161,370.2729982,38.02557779
2022-09-04 04:03:00,37.88430118,818.0706698,209.1293696,53.87102331,359.2599316,10.5535143,370.2968392,34.35196379
2022-09-04 04:04:00,37.86594309,818.4207169,209.1245992,53.59833145,359.2476405,10.50734576,370.3160701,35.23282979
2022-09-04 04:05:00,37.84995372,818.4714993,209.1204378,53.62910281,359.2274032,10.52830788,370.3451728,37.53410429
2022-09-04 04:06:00,37.84974607,818.3265273,209.1329571,53.80984771,359.2056437,10.56561938,370.3336911,35.16256379
2022-09-04 04:07:00,37.86368777,818.3416012,209.1278441,53.74892691,359.1781995,10.69957008,370.3317575,38.01828029
2022-09-04 04:08:00,37.86668946,818.2966678,209.1251993,53.39695893,359.1490392,10.58921103,370.3590974,37.78339529
2022-09-04 04:09:00,37.8782067,818.5279326,209.1174783,53.2247729,359.1302809,10.50711036,370.3755636,36.59085779
2022-09-04 04:10:00,37.88912836,818.7316799,209.1244766,53.30406499,359.1109554,10.44289599,370.3390831,36.26920079
2022-09-04 04:11:00,37.8569783,818.3551211,209.1179832,53.24315066,359.0886407,10.48660875,370.24629,38.08289729
2022-09-04 04:12:00,37.8461706,817.8182177,209.0948051,53.07382129,359.0759531,10.42061673,370.2056183,38.23980929
2022-09-04 04:13:00,37.86187193,817.7800292,209.1346746,52.79011873,359.0764925,10.5538349,370.2187002,37.45920779
2022-09-04 04:14:00,37.85342815,818.1058194,209.1918144,52.60078918,359.0834528,10.56807197,370.2449826,37.00587029
2022-09-04 04:15:00,37.83265494,818.1014718,209.2038386,52.24745526,359.1009215,10.4201421,370.2830859,37.64020679
2022-09-04 04:16:00,37.85016288,817.8499326,209.1934466,52.1413053,359.1216052,10.51780376,370.2987947,38.23317329
2022-09-04 04:17:00,37.88595713,817.8144195,209.1960374,52.14965047,359.1387934,10.50363019,370.3392412,36.79759229
2022-09-04 04:18:00,37.87744314,818.1039085,209.2109714,52.40775781,359.1571295,10.41535968,370.3490488,35.78019479
2022-09-04 04:19:00,37.84148249,818.1748556,209.2263782,52.7728834,359.1740909,10.53648393,370.3437578,37.42482029
2022-09-04 04:20:00,37.88161729,818.0702426,209.238113,53.04262478,359.1827371,10.53526615,370.3908704,38.07118979
2022-09-04 04:21:00,37.86740284,818.0273327,209.2556576,53.66212818,359.1866014,10.53471839,370.4373187,38.73513629
2022-09-04 04:22:00,37.87780878,817.8862319,209.2819729,54.52621663,359.186745,10.55150071,370.4246055,37.56382979
2022-09-04 04:23:00,37.84783278,817.4199724,209.2877443,55.08298245,359.1795985,10.54492669,370.3890086,37.35989879
2022-09-04 04:24:00,37.81716211,816.8366841,209.2827364,54.55353972,359.1737214,10.44660405,370.3525467,35.78406929
2022-09-04 04:25:00,37.85131412,816.4307627,209.3267741,53.29335953,359.1718712,10.62149242,370.3269811,37.07251379
2022-09-04 04:26:00,37.89660046,816.0109067,209.3279467,53.05925361,359.1698365,10.56956496,370.3380266,37.12168529
2022-09-04 04:27:00,37.83832306,815.8583965,209.2885282,52.39048001,359.1693287,10.58105331,370.3990266,40.05469229
2022-09-04 04:28:00,37.86800477,816.0190135,209.2968939,51.55551594,359.1683132,10.68920062,370.4509334,37.03041929
2022-09-04 04:29:00,37.84840217,816.1147861,209.333058,50.7003022,359.1583105,10.6572826,370.4421017,36.45479879
2022-09-04 04:30:00,37.87437748,816.2238954,209.3638183,49.68765174,359.150176,10.52502629,370.4221741,38.15784629
2022-09-04 04:31:00,37.85460007,816.474605,209.363535,48.97408008,359.1513027,10.51242413,370.4175223,36.76031729
2022-09-04 04:32:00,37.84213233,816.2587868,209.3292351,48.44498164,359.1472077,10.47508703,370.3719588,36.82409429
2022-09-04 04:33:00,37.86128384,815.7677087,209.3250417,47.83273273,359.1409923,10.38340186,370.3315144,34.21231379
2022-09-04 04:34:00,37.83000193,815.5390007,209.3426703,47.05041144,359.1392624,10.40763403,370.3387019,36.23293379
2022-09-04 04:35:00,37.80508582,815.7471397,209.3515395,46.21746439,359.1387256,10.39987363,370.3490935,37.10080079
2022-09-04 04:36:00,37.87226101,816.0530172,209.3924999,45.84152481,359.1374485,10.53972858,370.3915403,38.74142579
2022-09-04 04:37:00,37.81751658,816.0737273,209.4285997,45.39837549,359.1372711,10.48336304,370.3835369,35.69397929
2022-09-04 04:38:00,37.84968188,815.8743327,209.4402738,44.98959931,359.1405523,10.40843639,370.4215953,36.56812529
2022-09-04 04:39:00,37.85039692,815.8226971,209.4786509,44.32374641,359.1502745,10.41385825,370.5185831,34.44269429
2022-09-04 04:40:00,37.86816558,815.9940117,209.511857,43.48412252,359.1597031,10.52362325,370.5663003,34.00376279
2022-09-04 04:41:00,37.86052572,816.0073967,209.486126,43.10369633,359.1668131,10.4923944,370.5712348,36.34482179
2022-09-04 04:42:00,37.86406753,815.7837196,209.5025011,42.69951,359.1804742,10.3712352,370.5293229,35.41522529
2022-09-04 04:43:00,37.85114472,815.772816,209.5633988,42.47709534,359.1884402,10.5084181,370.5051572,36.71705729
2022-09-04 04:44:00,37.86072538,815.7303083,209.6023869,42.07754121,359.1933823,10.6937263,370.5584419,38.27523629
2022-09-04 04:45:00,37.87347274,815.6188301,209.6036691,42.05483479,359.2047891,10.58566975,370.5748675,35.92083179
2022-09-04 04:46:00,37.85341376,815.5600912,209.6030264,42.09309663,359.2229624,10.39416788,370.5380042,37.55751929
2022-09-04 04:47:00,37.81910873,815.4649494,209.6228026,42.16590408,359.239144,10.36390171,370.4983092,37.53049229
2022-09-04 04:48:00,37.92772949,815.311943,209.6647022,42.23017082,359.2507926,10.45005274,370.4697923,38.44290029
2022-09-04 04:49:00,37.82857484,815.1625373,209.6895035,42.65607696,359.2685483,10.40238673,370.470702,38.83319579
2022-09-04 04:50:00,37.84842185,815.3158308,209.6770552,42.83163963,359.2827506,10.35523927,370.5262579,36.05871779
2022-09-04 04:51:00,37.82789701,815.4987487,209.6602394,43.20736917,359.2895032,10.37435103,370.5831804,38.02873829
2022-09-04 04:52:00,37.82920121,815.2178088,209.669443,43.59059629,359.2982628,10.3458693,370.5998693,39.00291779
2022-09-04 04:53:00,37.87208702,814.8390816,209.673839,43.53612619,359.3040638,10.3340569,370.5599739,37.68940979
2022-09-04 04:54:00,37.86684375,814.6428741,209.6574935,43.66058311,359.3140093,10.43137343,370.5752707,37.71185879
2022-09-04 04:55:00,37.83759143,814.4001931,209.6828635,43.7509698,359.3219685,10.50445398,370.6156281,36.12937229
2022-09-04 04:56:00,37.86286817,814.0524363,209.7327464,44.11471346,359.3147798,10.38842633,370.5733943,38.70462329
2022-09-04 04:57:00,37.85028118,813.5575369,209.7583517,44.2478621,359.3005824,10.27991002,370.4863165,36.43819829
2022-09-04 04:58:00,37.84264274,813.2405907,209.7736433,44.72700283,359.2841099,10.33821211,370.4617096,38.61584579
2022-09-04 04:59:00,37.84952993,813.2823088,209.7911523,43.96964385,359.2591854,10.36160586,370.3739376,38.01797579
2022-09-04 05:00:00,37.8924968,813.0462399,209.7957721,44.63957071,359.2464687,10.29611917,370.3229228,39.22151729
2022-09-04 05:01:00,37.85023525,812.9138251,209.8396242,44.96365339,359.2397436,10.33764719,370.3954268,36.70205279
2022-09-04 05:02:00,37.89744155,813.2643207,209.8472483,45.36282522,359.2281791,10.39809568,370.4262894,35.89397279
2022-09-04 05:03:00,37.83421167,813.9479482,209.8318474,45.51992658,359.2195983,10.23748919,370.4674246,38.44362479
2022-09-04 05:04:00,37.90284174,814.5329419,209.8614851,45.41593432,359.2093754,10.21708886,370.4591587,34.90969229
2022-09-04 05:05:00,37.87116424,814.680378,209.8862548,45.13501025,359.1982428,10.23971536,370.4782056,36.30415529
2022-09-04 05:06:00,37.88425387,814.6159674,209.8617808,45.41973962,359.182713,10.21188124,370.5738899,38.04021479
2022-09-04 05:07:00,37.83042544,814.8939031,209.8407068,46.11683737,359.171786,10.10585157,370.5150636,37.61583629
2022-09-04 05:08:00,37.86284169,815.1512556,209.8403686,46.40841373,359.1572086,10.22267012,370.4472251,35.65244129
2022-09-04 05:09:00,37.87825856,815.193776,209.8505962,46.63223338,359.1379557,10.23925033,370.4445868,38.17047779
2022-09-04 05:10:00,37.89033932,815.6653397,209.8383687,46.83631683,359.1249082,10.39086246,370.4465944,37.22024879
2022-09-04 05:11:00,37.8214763,816.0174168,209.7876498,47.65991322,359.1148755,10.30739247,370.4596377,38.53901729
2022-09-04 05:12:00,37.857065,815.965792,209.7818153,48.1654189,359.1008959,10.34147882,370.507243,39.78396029
2022-09-04 05:13:00,37.86982361,816.1641714,209.7948199,47.89933844,359.0935469,10.47478047,370.5404093,37.56853379
2022-09-04 05:14:00,37.88440114,816.1689469,209.8012391,46.6969232,359.0904235,10.31216206,370.5432116,37.47192329
2022-09-04 05:15:00,37.85504322,815.9185164,209.7972645,46.36463573,359.089174,10.28642547,370.5459701,35.67237029
2022-09-04 05:16:00,37.86000833,816.02423,209.7749498,45.02706168,359.0903423,10.360498,370.5170684,36.83373329
2022-09-04 05:17:00,37.8688858,816.2735804,209.784427,44.09457945,359.0965585,10.36543198,370.5222155,38.64442679
2022-09-04 05:18:00,37.81992674,816.3193097,209.7972011,43.47128022,359.0977644,10.30374715,370.5389586,36.99370079
2022-09-04 05:19:00,37.84826321,816.2769784,209.7847781,43.04960767,359.0999348,10.27203937,370.5055278,36.96351329
2022-09-04 05:20:00,37.85604789,816.3291318,209.8005404,42.68194199,359.1085149,10.31441462,370.4702488,38.78713229
2022-09-04 05:21:00,37.83594789,816.3834057,209.814564,42.53842807,359.1132546,10.4784351,370.4979175,36.61033529
2022-09-04 05:22:00,37.85368604,816.4487316,209.7907875,42.68070446,359.1222901,10.27955554,370.5293924,37.62763829
2022-09-04 05:23:00,37.87273303,816.6315841,209.771672,42.45082813,359.1332968,10.36798293,370.5596605,35.96797679
2022-09-04 05:24:00,37.83382239,816.7156581,209.7597876,41.65285572,359.1444431,10.34004712,370.5660402,33.69510479
2022-09-04 05:25:00,37.86539531,816.8270133,209.7541407,40.93470151,359.1525287,10.42174144,370.5629738,33.86218079
2022-09-04 05:26:00,37.83799398,816.8241091,209.7498904,40.49009508,359.169069,10.29215224,370.5793859,36.36318629
2022-09-04 05:27:00,37.87642556,816.771969,209.7344741,40.16989417,359.1958374,10.33052834,370.5656407,37.13767679
2022-09-04 05:28:00,37.83469542,817.0114009,209.7483185,39.96468909,359.2234737,10.44120956,370.5954014,39.41425529
2022-09-04 05:29:00,37.81659138,817.3146195,209.7502043,39.81559829,359.2589227,10.39882649,370.6471772,38.80741829
2022-09-04 05:30:00,37.86479742,817.2538071,209.7290157,39.70802403,359.2881543,10.39670884,370.6944746,36.71492579
2022-09-04 05:31:00,37.83033679,817.173477,209.6926976,39.88997114,359.3054776,10.21445814,370.7270057,37.53399929
2022-09-04 05:32:00,37.85094851,817.424095,209.7109786,40.03906391,359.3162183,10.56023677,370.6963627,35.54800829
2022-09-04 05:33:00,37.86676742,817.5953415,209.7495128,40.32329253,359.3167533,10.46946415,370.6446804,37.09579229
2022-09-04 05:34:00,37.87717531,817.7538365,209.7297019,40.77398324,359.3145619,10.23321634,370.6259991,37.17833279
2022-09-04 05:35:00,37.86289748,818.0313222,209.7012707,41.20454293,359.3071792,10.40489538,370.6308413,35.95294079
2022-09-04 05:36:00,37.8415779,818.3328714,209.6755482,41.46587594,359.3029066,10.43148438,370.6110018,37.90346279
2022-09-04 05:37:00,37.87614248,818.4003424,209.6707238,41.42094012,359.3008149,10.52940303,370.5521703,35.63067479
2022-09-04 05:38:00,37.8207424,818.4498217,209.6408599,41.20021852,359.2965278,10.32879121,370.4555939,37.97286779
2022-09-04 05:39:00,37.88435721,818.709118,209.5712541,40.99969211,359.2911759,10.18555028,370.4274745,37.41217829
2022-09-04 05:40:00,37.85504136,818.7313782,209.5470298,40.93893969,359.2889521,10.26126217,370.5125097,36.43579379
2022-09-04 05:41:00,37.85455399,818.6589475,209.5486261,40.98573763,359.2873471,10.31291609,370.5672785,35.86771229
2022-09-04 05:42:00,37.86124258,818.6358957,209.5200186,40.93892365,359.2854234,10.36317504,370.6091628,37.77282179
2022-09-04 05:43:00,37.84399518,818.3952401,209.4964278,41.25067237,359.2820164,10.28350407,370.6150452,38.25125429
2022-09-04 05:44:00,37.86726128,818.1777229,209.4897929,41.95559416,359.2795325,10.39483697,370.5909012,36.81490679
2022-09-04 05:45:00,37.86247523,818.3408545,209.4710287,42.15612851,359.2767097,10.33426315,370.5867518,38.34378029
2022-09-04 05:46:00,37.85299249,818.451891,209.435054,42.39556976,359.2643987,10.35271821,370.5693068,36.76997729
2022-09-04 05:47:00,37.85632108,818.3539201,209.4149912,43.0413223,359.2549833,10.44690679,370.5804197,38.56856429
2022-09-04 05:48:00,37.85146497,818.4835695,209.4227006,43.54395774,359.2420323,10.42210551,370.5854918,36.60183029
2022-09-04 05:49:00,37.85831084,818.4361004,209.4523161,43.94519171,359.2223059,10.43900643,370.5982502,35.07377579
2022-09-04 05:50:00,37.8863845,818.201471,209.459529,44.38746962,359.2063404,10.40911276,370.5738375,37.31185079
2022-09-04 05:51:00,37.84189133,818.1350498,209.4200675,44.57288307,359.1981555,10.5573896,370.5277389,38.37475529
2022-09-04 05:52:00,37.83912604,818.2062478,209.3693566,44.87156344,359.1962744,10.47553379,370.540379,36.19218329
2022-09-04 05:53:00,37.85882252,818.3197723,209.3437874,45.23988956,359.1918333,10.5000563,370.5800865,36.64038629
2022-09-04 05:54:00,37.86765254,818.4903071,209.3404478,45.58977894,359.1902573,10.42058468,370.6799787,39.07022279
2022-09-04 05:55:00,37.84712177,818.6270735,209.3127756,45.8191429,359.1875352,10.32425873,370.7217882,38.34531329
2022-09-04 05:56:00,37.85444971,818.5448022,209.3005428,46.15928595,359.1828911,10.59200931,370.6564241,37.10321579
2022-09-04 05:57:00,37.86838003,818.3311746,209.3142308,46.48265985,359.1867106,10.49295084,370.5820414,37.67440529
2022-09-04 05:58:00,37.86080818,818.2624794,209.3101369,46.6899167,359.1916027,10.47456315,370.5704555,38.67868829
2022-09-04 05:59:00,37.88871076,818.2571138,209.2809541,46.7081606,359.1899949,10.38235204,370.603638,37.21933529
2022-09-04 06:00:00,37.87343496,818.3572129,209.23064,47.01490383,359.185297,10.62487623,370.5654693,39.36145079
2022-09-04 06:01:00,37.82228797,818.1403792,209.2032193,47.20193508,359.1788247,10.61715262,370.5367833,37.01035379
2022-09-04 06:02:00,37.85678525,817.8818595,209.2180328,47.32435386,359.1683901,10.54404496,370.5534174,38.31803429
2022-09-04 06:03:00,37.84742872,817.7499173,209.2438024,47.40355563,359.1538676,10.50826873,370.6123236,37.77953129
2022-09-04 06:04:00,37.85872199,817.6020755,209.2731152,47.33137736,359.1437368,10.56395897,370.6176925,34.44585479
2022-09-04 06:05:00,37.85483668,817.6125413,209.2755622,47.45109903,359.1405068,10.50680119,370.6011134,36.76719479
2022-09-04 06:06:00,37.83990418,817.7202744,209.2249052,47.5215069,359.1390243,10.54275533,370.6651146,37.78896029
2022-09-04 06:07:00,37.88301751,817.8985215,209.1905235,47.27606635,359.1378989,10.48553573,370.71304,38.98922579
2022-09-04 06:08:00,37.83948464,817.9805117,209.1907243,47.10752759,359.141132,10.6127545,370.6166326,36.55569329
2022-09-04 06:09:00,37.87609617,817.8552376,209.1928129,46.86653046,359.1535019,10.45684563,370.5110076,36.56336879
2022-09-04 06:10:00,37.84382628,817.3750762,209.1701401,46.66085597,359.1657445,10.59731573,370.4614643,38.59793279
2022-09-04 06:11:00,37.88019833,816.8807592,209.1738657,46.69779509,359.1739549,10.56469408,370.4529279,37.72119329
2022-09-04 06:12:00,37.85566236,816.9001977,209.1971896,46.7818315,359.1812533,10.42205491,370.4618682,35.79033779
2022-09-04 06:13:00,37.86448853,816.9175068,209.2188601,46.99747527,359.191851,10.6533626,370.4460887,37.61896529
2022-09-04 06:14:00,37.89383015,816.6561258,209.2124987,47.65190523,359.2125524,10.4863922,370.4527982,38.34852629
2022-09-04 06:15:00,37.86691831,816.6048624,209.1955589,47.66484221,359.2305237,10.61086684,370.4134469,36.06773729
2022-09-04 06:16:00,37.83561145,816.7356899,209.1745325,47.43611389,359.2298276,10.5551253,370.3438199,37.96411079
2022-09-04 06:17:00,37.87697011,816.7835623,209.1652473,47.57654274,359.2181647,10.45213519,370.3572159,37.17876329
2022-09-04 06:18:00,37.86882148,816.7075033,209.1805597,47.51097689,359.2001634,10.34477418,370.3890661,38.72363879
2022-09-04 06:21:00,37.85255167,817.6303339,209.2338981,48.69752677,359.1833431,10.51714365,370.2427612,37.33660979
2022-09-04 06:22:00,37.86295476,818.1403961,209.2209672,48.7333779,359.1911358,10.47541025,370.3089561,36.37810679
2022-09-04 06:23:00,37.85229953,818.7475435,209.211199,48.5522878,359.1830907,10.50655923,370.280367,37.26936779
2022-09-04 06:24:00,37.8941287,819.2072242,209.2013665,46.5714665,359.1738687,10.45693414,370.2571206,38.06341979
2022-09-04 06:25:00,37.84852179,819.2030668,209.163469,45.14151247,359.1783101,10.60496779,370.3432596,39.12693329
2022-09-04 06:26:00,37.84300005,818.9618816,209.1342912,43.93591001,359.1785839,10.6021061,370.4578145,37.95970079
2022-09-04 06:27:00,37.85618212,818.8216924,209.1403964,42.29223154,359.1722953,10.44070826,370.5150252,37.28964329
2022-09-04 06:28:00,37.86551219,818.6475099,209.1213017,40.89957747,359.1694134,10.50808753,370.5126575,36.41802779
2022-09-04 06:29:00,37.83804487,818.7543243,209.1346173,39.9136354,359.1685629,10.51907669,370.4769409,38.44886429
2022-09-04 06:30:00,37.8578199,818.9852179,209.1391144,39.48457958,359.1666938,10.54553338,370.4909239,36.86938079
2022-09-04 06:31:00,37.89145745,819.0442607,209.1226869,39.59848118,359.1616375,10.53246218,370.5472168,35.75283179
2022-09-04 06:32:00,37.86596776,819.3085797,209.0970108,40.81918507,359.159446,10.45153688,370.5329485,38.24741129
2022-09-04 06:33:00,37.84727827,819.5217494,209.0681196,42.41717225,359.1625029,10.4295624,370.512259,37.05992429
2022-09-04 06:34:00,37.84197777,819.230433,209.0631982,43.6386072,359.17396,10.47001252,370.5077359,35.20449029
2022-09-04 06:35:00,37.8518859,819.2480566,209.0460916,44.20435376,359.1980468,10.65037265,370.4491688,37.98969929
2022-09-04 06:36:00,37.85851572,819.449129,209.055267,45.22977456,359.2043494,10.45747798,370.3903903,38.25613679
2022-09-04 06:37:00,37.8902338,819.4520177,209.0690754,45.49925557,359.1902831,10.40587728,370.4231002,35.45313029
2022-09-04 06:38:00,37.83238094,819.3612328,209.0567808,45.20102664,359.1756495,10.60744777,370.4855919,38.41445579
2022-09-04 06:39:00,37.83240275,819.4434812,209.0723159,46.03883645,359.1687925,10.5490361,370.5289646,37.66917629
2022-09-04 06:40:00,37.85402623,819.4956506,209.0733838,46.17181185,359.1747574,10.53390676,370.5106923,36.69822029
2022-09-04 06:41:00,37.83320906,819.3253929,209.0627529,46.26141321,359.1784909,10.4873411,370.4922767,38.85391229
2022-09-04 06:42:00,37.83805452,819.2435527,209.0798107,46.21567227,359.186723,10.48227522,370.463586,37.53426179
2022-09-04 06:43:00,37.85304888,819.2449341,209.0844762,46.7586808,359.1992099,10.66582354,370.4172353,37.23030779
2022-09-04 06:44:00,37.8534328,819.5679476,209.066265,47.22700852,359.2061729,10.56333525,370.4069104,38.79824129
2022-09-04 06:45:00,37.89093651,819.9510021,209.0402302,47.39564319,359.2132211,10.46499768,370.4220122,36.93602429
2022-09-04 06:46:00,37.83489993,820.0886448,209.0217875,47.45729043,359.2251368,10.44763232,370.440779,38.45908079
2022-09-04 06:47:00,37.81855925,820.163957,208.9910061,47.45842251,359.2376869,10.50057789,370.4408392,38.11195079
2022-09-04 06:48:00,37.84257178,820.4094923,208.9741694,48.53195542,359.2403931,10.57416639,370.3558823,34.95782429
2022-09-04 06:49:00,37.87423112,820.585283,208.9785671,49.53476085,359.2409281,10.45535928,370.2966016,37.69257029
2022-09-04 06:50:00,37.84580275,820.5562778,208.9775415,49.50680032,359.2438876,10.58759317,370.3188219,36.71381279
2022-09-04 06:51:00,37.86149888,820.4550131,208.949153,49.40140672,359.2327716,10.51557788,370.3453368,38.55282479
2022-09-04 06:52:00,37.86598635,820.2325196,208.9164972,46.7844666,359.2169996,10.57131422,370.3608254,38.30680979
2022-09-04 06:53:00,37.87109516,819.9625242,208.8843834,42.11597486,359.2008432,10.56225724,370.3678777,37.12106579
2022-09-04 06:54:00,37.86146217,819.9687733,208.8514252,40.3958382,359.1878057,10.54722578,370.3738664,36.76319429
2022-09-04 06:55:00,37.83469242,820.1132577,208.8458357,39.61807027,359.1775461,10.47858278,370.3319,38.81311979
2022-09-04 06:56:00,37.86770965,820.2143256,208.8664885,39.09525997,359.1736219,10.55775499,370.290618,38.68008479
2022-09-04 06:57:00,37.84933194,820.3281859,208.8631128,38.22544446,359.169957,10.57025148,370.3198529,37.73830829
2022-09-04 06:58:00,37.85001835,820.228292,208.8462976,38.10796927,359.1638546,10.55839755,370.2937852,37.42651079
2022-09-04 06:59:00,37.8395189,820.0244951,208.8214973,37.67865698,359.1554007,10.67174033,370.2398171,35.65051979
2022-09-04 07:00:00,37.87285436,819.9065007,208.8437847,37.60391935,359.1468368,10.40097281,370.2656067,36.43379879
2022-09-04 07:01:00,37.81966667,819.8911269,208.8455568,37.73906046,359.1500341,10.37882917,370.2978913,37.43866979
2022-09-04 07:02:00,37.83511349,819.9511379,208.8523434,37.93497906,359.1508095,10.54207244,370.3352848,36.16685729
2022-09-04 07:03:00,37.85822046,819.8693536,208.8654382,38.11354827,359.1494505,10.58188169,370.3480719,36.16996529
2022-09-04 07:04:00,37.83606423,819.6359476,208.8580651,38.50811519,359.1483923,10.51058778,370.3417386,39.38740679
2022-09-04 07:05:00,37.87976601,819.7077272,208.8686585,39.04442977,359.1492179,10.50790468,370.3317692,39.17833079
2022-09-04 07:06:00,37.85001063,820.0171668,208.8617697,39.50898794,359.1486231,10.64243459,370.3121225,37.10521079
2022-09-04 07:07:00,37.86677515,820.1595388,208.8323105,39.96897704,359.1460556,10.67572601,370.2813149,37.89800279
2022-09-04 07:08:00,37.8456514,819.9806844,208.8145503,40.34065843,359.1482338,10.68862273,370.2647246,38.37069179
2022-09-04 07:09:00,37.87232384,819.9250899,208.8254188,40.52849281,359.1563623,10.59162204,370.2472913,37.26917879
2022-09-04 07:10:00,37.85195574,819.9873739,208.8204706,40.80531789,359.1615254,10.73798652,370.2375745,37.95475529
2022-09-04 07:11:00,37.82857623,819.859002,208.8332278,40.92963663,359.1661696,10.62504832,370.2552622,38.57575679
2022-09-04 07:12:00,37.87147258,819.9048412,208.8117905,41.04461447,359.1685301,10.53777388,370.2954686,36.88248479
2022-09-04 07:13:00,37.84723835,820.1777749,208.7882726,41.15961097,359.1679467,10.67318181,370.3448845,39.33977879
2022-09-04 07:14:00,37.8720336,820.2005729,208.809819,41.30404349,359.1685622,10.66539811,370.3203876,36.94593629
2022-09-04 07:15:00,37.83352816,820.4617503,208.8137782,41.52939098,359.1695923,10.69536808,370.3003955,38.61879629
2022-09-04 07:16:00,37.86903684,820.9966687,208.7749871,41.72995397,359.1724404,10.62711051,370.2508594,37.68851729
2022-09-04 07:17:00,37.86019918,821.3232269,208.7550055,41.79074198,359.1767499,10.73851655,370.2400697,36.65713379
2022-09-04 07:18:00,37.88232263,821.5572112,208.7409139,41.71448691,359.1786359,10.65117081,370.286618,38.02741529
2022-09-04 07:19:00,37.86972941,821.5820758,208.7334458,41.65097003,359.1777144,10.57322428,370.367698,37.73135729
2022-09-04 07:20:00,37.86672952,821.7291012,208.733567,41.48914714,359.1803589,10.6439433,370.3957564,38.58612029
2022-09-04 07:21:00,37.84061841,821.9198223,208.7022474,41.42097129,359.1801924,10.65877586,370.3886469,37.60391879
2022-09-04 07:22:00,37.85842594,821.4168061,208.7108856,41.20029668,359.1799945,10.55323929,370.3771374,36.17291579
2022-09-04 07:23:00,37.8392613,820.9451776,208.7479768,40.99974433,359.1837996,10.57547772,370.3498178,38.18649029
2022-09-04 07:24:00,37.85835137,820.899895,208.730998,40.9389229,359.1828014,10.69684232,370.3222271,38.74398779
2022-09-04 07:25:00,37.81834468,820.7418779,208.721514,41.01517724,359.1820751,10.70243114,370.2757167,37.09010129
2022-09-04 07:26:00,37.85654137,820.3741421,208.7416444,41.04927052,359.1837534,10.64923417,370.2373887,36.60445529
2022-09-04 07:27:00,37.87390503,820.1038262,208.7664655,41.10073183,359.1747774,10.75075172,370.2134931,38.13617429
2022-09-04 07:28:00,37.86851755,820.0178255,208.7623326,40.9950244,359.1603288,10.66294227,370.2509745,35.77605779
2022-09-04 07:29:00,37.81862077,819.9140377,208.7631409,40.88001428,359.1441125,10.70004328,370.2785564,38.25999029
2022-09-04 07:30:00,37.88681915,819.7570013,208.7740558,40.76502769,359.1224766,10.50256735,370.2512506,37.44283829
2022-09-04 07:31:00,37.85940274,819.6879502,208.7629423,40.62053496,359.1043921,10.74078993,370.1943675,36.49108679
2022-09-04 07:32:00,37.86577933,819.7298088,208.7444743,40.48358346,359.087428,10.7163081,370.1236575,35.82111329
2022-09-04 07:33:00,37.85221082,819.8534536,208.7084784,40.55518981,359.0738829,10.65150934,370.1081403,38.28780479
2022-09-04 07:34:00,37.85745711,819.993671,208.7036918,40.61875038,359.0688232,10.57151994,370.180564,37.99284929
2022-09-04 07:35:00,37.84265272,819.9360462,208.7334992,40.80998154,359.0733944,10.51571588,370.2118541,35.96386079
2022-09-04 07:36:00,37.8665594,819.595066,208.7530674,40.92962839,359.0783694,10.58720606,370.2350659,36.85199279
2022-09-04 07:37:00,37.83838824,819.1689811,208.7527523,40.95629462,359.0856364,10.66436562,370.2740272,37.97118779
2022-09-04 07:38:00,37.8666266,819.0475117,208.7264351,40.76968586,359.0891946,10.66529906,370.2920268,35.32428479
2022-09-04 07:39:00,37.85207228,819.0450422,208.7368843,40.65001662,359.0918455,10.64679279,370.318992,36.83138129
2022-09-04 07:40:00,37.85664296,818.9752068,208.7674405,40.59392378,359.0966715,10.57404062,370.3488145,36.04273679
2022-09-04 07:41:00,37.83834052,819.0432229,208.7911916,40.64073619,359.1069484,10.62863808,370.3360458,35.49639029
2022-09-04 07:42:00,37.88533657,819.2493963,208.8231097,40.47615833,359.1188353,10.61655668,370.3437478,36.05838179
2022-09-04 07:43:00,37.85924421,819.5002747,208.8178744,40.16993796,359.1227468,10.69733744,370.3500466,37.08690929
2022-09-04 07:44:00,37.84166822,819.2962726,208.7721792,39.93533741,359.1231905,10.76316868,370.353623,36.67916279
2022-09-04 07:45:00,37.86564269,818.9833884,208.7398857,39.79358541,359.1198476,10.58225814,370.3561295,36.90540629
