Time,ANALOG.AN_T1_Temperature,ANALOG.AN_Ngp_SP,ANALOG.AN_Guide_Vane_Position,ANALOG.AN_Gen_kW_SP,ANALOG.AN_Lube_Oil_Header_Temp,ANALOG.AN_Lube_Oil_Header_Press,ANALOG.AN_Gen_Exc_V,ANALOG.AN_Guide_Vane_Force,ANALOG.AN_Gas_Fuel_Press,ANALOG.AN_Gen_AVR_SP,ANALOG.AN_SoloNox_T5_SP,ANALOG.AN_Gas_Fuel_Flow,ANALOG.AN_Main_Gas_Valve_Position
2022-09-07 20:10,17.8333,100.8499,87.3718,14011.5381,63.1111,265.6249,29.8672,397.403,2512.1666,13704.9248,743.3333,2637.8585,59.9679
2022-09-07 20:20,17.8333,100.823,87.3718,14011.5381,63.1111,267.3928,30.541,402.8221,2512.1666,13704.9248,743.3333,2643.0924,60.1603
2022-09-07 20:30,17.5,100.8057,87.3718,14011.5381,63.1111,267.3928,30.5762,440.7561,2598.7932,13704.9248,743.3333,2763.471,58.4936
2022-09-07 20:40,17.3333,100.7971,87.3718,14011.5381,63.1111,266.0669,30.7246,379.3392,2475.041,13704.9248,743.3333,2653.56,60.9295
2022-09-07 20:50,17.2222,100.7984,87.3718,14011.5381,63.0556,267.8348,30.7969,466.0454,2601.8868,13704.9248,743.3333,2770.4493,58.7179
2022-09-07 21:00,16.8889,100.7661,87.3718,14011.5381,63.0556,267.3928,29.9883,406.4349,2574.0427,13704.9248,743.3333,2765.2154,59.2949
2022-09-07 21:10,16.5,100.789,87.3718,14011.5381,63.0556,265.6249,30.1367,462.4326,2524.542,13704.9248,743.3333,2658.7937,60.0641
2022-09-07 21:20,16.1111,100.7735,87.3718,14011.5381,63.3889,266.0669,28.6543,428.1114,2587.9645,13704.9248,743.3333,2775.6832,59.4872
2022-09-07 21:30,15.8333,100.7295,87.3718,14011.5381,62.8889,267.3928,30.002,457.0135,2557.0267,13704.9248,743.3333,2775.6832,59.7756
2022-09-07 21:40,15.4444,100.7306,87.3718,14011.5381,63,268.2768,29.9023,435.3369,2487.4161,13704.9248,743.3333,2674.4954,61.0577
2022-09-07 21:50,15.1667,100.7325,87.3718,14011.5381,63,267.8348,29.916,460.6262,2563.2143,13704.9248,743.3333,2740.7907,59.6474
2022-09-07 22:00,15.1111,100.7017,87.3718,14011.5381,63,266.9508,30.1484,368.501,2450.2908,13704.9248,743.3333,2684.9632,61.9231
2022-09-07 22:10,15,100.6768,87.3718,14011.5381,63,268.7188,29.4375,399.2094,2547.7453,13704.9248,743.3333,2777.4278,60.1603
2022-09-07 22:20,14.8889,100.6941,87.3718,14011.5381,63,265.6249,30.5156,413.6604,2512.1666,13704.9248,743.3333,2690.1971,60.8654
2022-09-07 22:30,14.6667,100.6577,87.3718,14011.5381,63,266.9508,30.6133,332.3734,2476.588,13704.9248,743.3333,2737.3017,61.5064
2022-09-07 22:40,14.6111,100.6663,87.3718,14011.5381,63,266.0669,29.7813,339.5989,2552.3859,13704.9248,743.3333,2786.151,60.1923
2022-09-07 22:50,14.3889,100.6959,87.3718,14011.5381,62.9444,267.8348,29.2305,346.8244,2557.0267,13704.9248,743.3333,2735.5571,60.1282
2022-09-07 23:00,14.0556,100.6442,87.3718,14011.5381,63,266.0669,29.916,301.665,2505.9791,13704.9248,743.3333,2773.9383,60.8333
2022-09-07 23:10,13.3889,100.6407,87.3718,14011.5381,62.9444,268.2768,30.1367,361.2755,2513.7133,13704.9248,743.3333,2714.6215,61.0577
2022-09-07 23:20,13,100.6238,87.3718,14011.5381,62.8889,268.2768,29.1797,408.2413,2447.1969,13704.9248,743.3333,2709.3878,62.5962
2022-09-07 23:30,12.6667,100.5949,87.3718,14011.5381,62.8889,267.8348,29.5605,404.6285,2478.1347,13704.9248,743.3333,2704.1539,62.0192
2022-09-07 23:40,12.3333,100.6252,87.3718,14018.749,62.8889,267.3928,29.4141,411.854,2524.542,13704.9248,743.3333,2732.0678,61.25
2022-09-07 23:50,12.2222,100.6083,87.3718,14011.5381,62.8333,266.9508,31.1895,339.5989,2595.6993,13704.9248,743.3333,2840.2337,59.8718
2022-09-08 0:00,12.1111,100.5612,87.3718,14011.5381,62.8333,269.6027,29.7441,328.7607,2566.3082,13704.9248,743.3333,2847.2124,60.641
2022-09-08 0:10,12.2222,100.5609,87.4038,14011.5381,62.8333,266.5089,30.1602,404.6285,2475.041,13704.9248,743.3333,2756.4922,62.4038
2022-09-08 0:20,12.3333,100.5655,87.3718,14011.5381,62.8889,270.0447,29.2168,381.1456,2488.9631,13704.9248,743.3333,2777.4278,62.2115
2022-09-08 0:30,12.1111,100.5911,87.4038,14011.5381,62.8889,267.8348,29.8789,431.7242,2546.1983,13704.9248,743.3333,2770.4493,60.8654
2022-09-08 0:40,12,100.5853,87.3718,14018.749,62.8333,268.2768,28.875,397.403,2481.2286,13704.9248,743.3333,2721.6,62.2756
2022-09-08 0:50,11.7778,100.5941,87.3718,14011.5381,62.8333,268.2768,29.8184,402.8221,2505.9791,13704.9248,743.3333,2737.3017,61.8269
2022-09-08 1:00,11.8889,100.5629,87.3718,14011.5381,62.8333,265.6249,29.7559,386.5648,2594.1525,13704.9248,743.3333,2859.4246,60.1603
2022-09-08 1:10,11.7778,100.5786,87.3718,14011.5381,62.8333,268.2768,29.5977,390.1775,2549.2924,13704.9248,743.3333,2780.9171,60.9615
2022-09-08 1:20,11.6111,100.5754,87.3718,14011.5381,62.7778,268.2768,30.0996,337.7926,2597.246,13704.9248,743.3333,2854.1907,59.9679
2022-09-08 1:30,11.6111,100.551,87.4038,14011.5381,62.7778,268.2768,29.8789,357.6627,2481.2286,13704.9248,743.3333,2740.7907,62.0833
2022-09-08 1:40,11.5,100.5397,87.3718,14011.5381,62.8333,266.5089,30.3574,397.403,2578.6831,13704.9248,743.3333,2864.6585,60.0641
2022-09-08 1:50,11.2222,100.5179,87.3718,14011.5381,62.8333,267.8348,30.4414,354.05,2499.7915,13704.9248,743.3333,2807.0861,61.9231
2022-09-08 2:00,11.3889,100.545,87.3718,14011.5381,62.8333,267.8348,30.0742,363.0818,2439.4622,13704.9248,743.3333,2742.5354,63.0769
2022-09-08 2:10,11.5,100.5344,87.3718,14011.5381,62.8333,268.2768,29.4629,341.4053,2522.9948,13704.9248,743.3333,2835,61.5385
2022-09-08 2:20,11.5,100.5362,87.3718,14011.5381,62.8333,268.7188,29.4629,377.5329,2601.8868,13704.9248,743.3333,2868.1476,59.9038
2022-09-08 2:30,11.5,100.5502,87.3718,14011.5381,62.7778,267.3928,30.2715,397.403,2479.6816,13704.9248,743.3333,2740.7907,62.2115
2022-09-08 2:40,11.5,100.5523,87.3718,14011.5381,62.8333,268.7188,29.5723,395.5966,2462.6657,13704.9248,743.3333,2737.3017,62.7244
2022-09-08 2:50,11.5,100.5219,87.3718,14011.5381,62.8333,267.3928,29.6094,453.4007,2513.7133,13704.9248,743.3333,2814.0649,61.6026
2022-09-08 3:00,11.4444,100.5617,87.3718,14011.5381,62.8333,266.0669,29.793,428.1114,2541.5577,13704.9248,743.3333,2789.64,60.9615
2022-09-08 3:10,11.4444,100.5454,87.3718,14018.749,62.7778,268.7188,30.332,419.0795,2589.5117,13704.9248,743.3333,2869.8924,60.0641
2022-09-08 3:20,11.5556,100.5566,87.3718,14018.749,62.8333,268.2768,30.209,429.9178,2492.057,13704.9248,743.3333,2744.28,62.0192
2022-09-08 3:30,11.7778,100.5482,87.3718,14011.5381,62.7778,268.2768,29.2656,393.7903,2493.6037,13704.9248,743.3333,2740.7907,62.1154
2022-09-08 3:40,12,100.5702,87.3718,14011.5381,62.8333,268.2768,28.5313,408.2413,2471.9471,13704.9248,743.3333,2737.3017,62.6923
2022-09-08 3:50,12.1667,100.565,87.3718,14011.5381,62.7778,269.1607,29.498,435.3369,2587.9645,13704.9248,743.3333,2847.2124,60.3526
2022-09-08 4:00,11.8889,100.575,87.3718,14011.5381,62.8333,267.3928,29.4375,473.2709,2519.9011,13704.9248,743.3333,2751.2583,61.6026
2022-09-08 4:10,12,100.5647,87.3718,14011.5381,62.8333,266.9508,29.584,413.6604,2468.8532,13704.9248,743.3333,2726.8339,62.7244
2022-09-08 4:20,12.3889,100.5914,87.3718,14011.5381,62.7778,267.8348,30.2832,433.5306,2532.2763,13704.9248,743.3333,2758.2371,61.4423
2022-09-08 4:30,12.5,100.5822,87.3718,14011.5381,62.8889,269.1607,29.707,455.2071,2513.7133,13704.9248,743.3333,2737.3017,61.7308
2022-09-08 4:40,12.2778,100.5765,87.3718,14011.5381,62.8333,267.8348,29.2168,408.2413,2462.6657,13704.9248,743.3333,2744.28,62.7885
2022-09-08 4:50,12.4444,100.5813,87.3718,14011.5381,62.8889,269.1607,29.7559,417.2732,2454.9312,13704.9248,743.3333,2728.5783,62.9167
2022-09-08 5:00,12.5,100.5725,87.3718,14011.5381,62.8889,266.9508,30.1484,411.854,2467.3065,13704.9248,743.3333,2754.7478,62.6923
2022-09-08 5:10,12.6111,100.5865,87.3718,14018.749,62.8333,266.5089,29.498,410.0477,2458.0251,13704.9248,743.3333,2742.5354,62.9167
2022-09-08 5:20,12.3889,100.5753,87.3718,14011.5381,62.8333,266.5089,29.7559,431.7242,2475.041,13704.9248,743.3333,2758.2371,62.5962
2022-09-08 5:30,12.2222,100.5806,87.4038,14011.5381,62.8333,267.3928,30.0625,424.4987,2453.3842,13704.9248,743.3333,2728.5783,62.8846
2022-09-08 5:40,12.1111,100.6035,87.3718,14011.5381,62.8889,267.3928,28.9102,422.6923,2583.3239,13704.9248,743.3333,2840.2337,60.7692
2022-09-08 5:50,11.9444,100.5981,87.3718,14011.5381,62.8333,268.7188,30.0742,381.1456,2575.5896,13704.9248,743.3333,2833.2554,60.641
2022-09-08 6:00,12,100.5653,87.3718,14011.5381,62.8333,267.3928,29.1563,424.4987,2485.8694,13704.9248,743.3333,2732.0678,62.4359
2022-09-08 6:10,11.8889,100.5918,87.3718,14011.5381,62.8333,267.8348,29.4629,373.9201,2550.8392,13704.9248,743.3333,2779.1722,61.4423
2022-09-08 6:20,11.8333,100.6143,87.3718,14011.5381,62.7778,267.8348,29.8906,406.4349,2546.1983,13704.9248,743.3333,2786.151,61.25
2022-09-08 6:30,11.5556,100.5513,87.3718,14011.5381,62.7778,267.8348,30.7363,386.5648,2513.7133,13704.9248,743.3333,2822.7876,61.9231
2022-09-08 6:40,11.6667,100.5717,87.3718,14011.5381,62.8333,267.8348,30.5527,346.8244,2448.7436,13704.9248,743.3333,2756.4922,63.141
2022-09-08 6:50,11.6111,100.599,87.3718,14011.5381,62.8333,268.7188,29.2422,364.8883,2578.6831,13704.9248,743.3333,2848.9571,60.5449
2022-09-08 7:00,11.5556,100.5409,87.3718,14011.5381,62.8333,268.7188,29.3281,314.3097,2598.7932,13704.9248,743.3333,2875.1263,60.2564
2022-09-08 7:10,11.5,100.5326,87.3718,14011.5381,62.8333,266.5089,30.7969,301.665,2509.0727,13704.9248,743.3333,2815.8093,62.0192
2022-09-08 7:20,11.3889,100.5439,87.3718,14011.5381,62.7778,268.2768,30.3574,317.9224,2467.3065,13704.9248,743.3333,2742.5354,62.7244
2022-09-08 7:30,11.3889,100.5743,87.3718,14011.5381,62.8333,269.1607,29.2656,301.665,2564.7612,13704.9248,743.3333,2836.7446,60.7692
2022-09-08 7:40,11.4444,100.5768,87.3718,14011.5381,62.8333,268.7188,28.9961,335.9862,2448.7436,13704.9248,743.3333,2742.5354,63.0769
2022-09-08 7:50,11.6111,100.5424,87.3718,14011.5381,62.8333,267.8348,29.377,337.7926,2485.8694,13704.9248,743.3333,2779.1722,62.3077
2022-09-08 8:00,11.3889,100.5679,87.3718,14011.5381,62.8333,267.8348,31.2012,386.5648,2518.3542,13704.9248,743.3333,2758.2371,61.6346
2022-09-08 8:10,11.5556,100.5681,87.3718,14011.5381,62.7778,266.5089,29.2422,438.9497,2574.0427,13704.9248,743.3333,2822.7876,60.4487
2022-09-08 8:20,11.4444,100.5863,87.3718,14011.5381,62.7778,267.8348,29.8184,350.4372,2561.6673,13704.9248,743.3333,2810.5754,60.8333
2022-09-08 8:30,11.3333,100.5797,87.3718,14011.5381,62.8333,266.9508,29.1797,386.5648,2567.8549,13704.9248,743.3333,2810.5754,60.7692
2022-09-08 8:40,11.2778,100.5517,87.3718,14011.5381,62.8333,266.9508,29.5977,384.7584,2586.4178,13704.9248,743.3333,2869.8924,60.5449
2022-09-08 8:50,11.2222,100.5756,87.3718,14011.5381,62.8333,264.741,29.793,366.6946,2581.7772,13704.9248,743.3333,2852.4461,60.4487
2022-09-08 9:00,11.2222,100.5695,87.3718,14011.5381,62.7778,267.8348,29.5488,402.8221,2448.7436,13704.9248,743.3333,2742.5354,63.0769
2022-09-08 9:10,11.2778,100.5362,87.3718,14011.5381,62.7778,266.0669,30.1484,413.6604,2522.9948,13704.9248,743.3333,2831.511,61.6346
2022-09-08 9:20,11.5556,100.5765,87.3718,14011.5381,62.8333,267.8348,29.1563,399.2094,2529.1824,13704.9248,743.3333,2766.96,61.4423
2022-09-08 9:30,11.5,100.5575,87.3718,14011.5381,62.8333,268.2768,30.4063,406.4349,2578.6831,13704.9248,743.3333,2848.9571,60.641
2022-09-08 9:40,11.3333,100.5463,87.3718,14011.5381,62.8333,266.9508,29.793,377.5329,2530.7295,13704.9248,743.3333,2826.2771,61.6026
2022-09-08 9:50,11.5,100.533,87.3718,14011.5381,62.8333,268.7188,29.1797,419.0795,2471.9471,13704.9248,743.3333,2733.8122,62.6923
2022-09-08 10:00,11.3333,100.5566,87.4038,14011.5381,62.8333,268.2768,31.0664,435.3369,2586.4178,13704.9248,743.3333,2841.9785,60.5769
2022-09-08 10:10,11.6111,100.5369,87.3718,14011.5381,62.7778,268.2768,29.8535,469.6581,2499.7915,13704.9248,743.3333,2787.8954,62.2115
2022-09-08 10:20,11.5556,100.5714,87.3718,14011.5381,62.8333,266.5089,28.6914,444.3688,2458.0251,13704.9248,743.3333,2728.5783,62.9167
2022-09-08 10:30,11.3889,100.5596,87.3718,14011.5381,62.8333,267.8348,29.4375,447.9816,2580.2302,13704.9248,743.3333,2861.1693,60.6731
2022-09-08 10:40,11.8333,100.5554,87.3718,14011.5381,62.8333,268.7188,29.4863,397.403,2496.6976,13704.9248,743.3333,2779.1722,62.2115
2022-09-08 10:50,11.7778,100.5634,87.3718,14011.5381,62.8333,266.0669,31.1895,397.403,2492.057,13704.9248,743.3333,2805.3415,61.7308
2022-09-08 11:00,11.6667,100.5853,87.3718,14011.5381,62.8333,268.7188,29.3887,440.7561,2501.3384,13704.9248,743.3333,2744.28,61.9231
2022-09-08 11:10,12.1111,100.5791,87.3718,14011.5381,62.8889,268.2768,30.3574,444.3688,2540.011,13704.9248,743.3333,2828.0215,61.1218
2022-09-08 11:20,12,100.5773,87.4038,14011.5381,62.8889,268.7188,29.793,482.3027,2454.9312,13704.9248,743.3333,2728.5783,62.8205
2022-09-08 11:30,12.2222,100.6,87.3718,14011.5381,62.8333,266.9508,29.4863,457.0135,2461.1189,13704.9248,743.3333,2714.6215,62.5962
2022-09-08 11:40,12.5,100.5887,87.3718,14011.5381,62.8889,267.3928,29.1797,440.7561,2510.6197,13704.9248,743.3333,2725.0893,61.5385
2022-09-08 11:50,12.4444,100.6297,87.3718,14011.5381,62.8333,268.2768,28.9609,381.1456,2584.8711,13704.9248,743.3333,2835,59.9679
2022-09-08 12:00,13,100.5855,87.3718,14011.5381,62.8889,268.7188,29.3145,399.2094,2594.1525,13704.9248,743.3333,2841.9785,60.1603
2022-09-08 12:10,12.8333,100.6235,87.3718,14011.5381,62.8333,267.3928,29.7676,408.2413,2584.8711,13704.9248,743.3333,2854.1907,60.1603
2022-09-08 12:20,13.3333,100.6016,87.3718,14011.5381,62.8889,269.1607,30.2949,422.6923,2512.1666,13704.9248,743.3333,2801.8522,61.4103
2022-09-08 12:30,13.3889,100.6602,87.3718,14011.5381,62.8889,267.3928,29.5488,413.6604,2518.3542,13704.9248,743.3333,2728.5783,60.9295
2022-09-08 12:40,12.9444,100.6236,87.3718,14011.5381,62.8889,266.0669,28.6055,363.0818,2505.9791,13704.9248,743.3333,2725.0893,61.9231
2022-09-08 12:50,13.2778,100.6259,87.3718,14011.5381,62.8889,266.5089,29.0332,426.3051,2498.2443,13704.9248,743.3333,2775.6832,61.8269
2022-09-08 13:00,13.2222,100.6454,87.3718,14011.5381,62.8889,266.5089,29.4746,384.7584,2482.7755,13704.9248,743.3333,2721.6,62.1154
2022-09-08 13:10,13.2778,100.6228,87.3718,14011.5381,62.8889,266.9508,28.3105,433.5306,2586.4178,13704.9248,743.3333,2828.0215,59.9679
2022-09-08 13:20,13.5,100.6365,87.3718,14011.5381,62.8889,267.8348,29.1934,417.2732,2468.8532,13704.9248,743.3333,2718.1107,62.3077
2022-09-08 13:30,13.6111,100.6417,87.4038,14011.5381,62.8889,267.3928,29.8184,433.5306,2543.1044,13704.9248,743.3333,2751.2583,60.8654
2022-09-08 13:40,13.8333,100.6323,87.3718,14011.5381,63,267.8348,30.0137,359.4691,2451.8375,13704.9248,743.3333,2705.8983,62.5962
2022-09-08 13:50,13.8889,100.622,87.4038,14011.5381,62.9444,266.9508,29.6953,415.4668,2493.6037,13704.9248,743.3333,2754.7478,61.6346
2022-09-08 14:00,14.1667,100.6702,87.3718,14011.5381,63,266.9508,29.7813,364.8883,2519.9011,13704.9248,743.3333,2721.6,60.8654
2022-09-08 14:10,14,100.6496,87.3718,14011.5381,62.9444,268.2768,30.418,395.5966,2567.8549,13704.9248,743.3333,2791.3849,60.2885
2022-09-08 14:20,14.1111,100.6505,87.3718,14011.5381,62.9444,266.5089,30.0254,390.1775,2468.8532,13704.9248,743.3333,2735.5571,62.2436
2022-09-08 14:30,15.0556,100.6763,87.3718,14011.5381,63,266.9508,30.0254,422.6923,2462.6657,13704.9248,743.3333,2709.3878,62.3077
2022-09-08 14:40,14.5556,100.7008,87.3718,14011.5381,63,267.8348,29.6582,397.403,2566.3082,13704.9248,743.3333,2770.4493,60.1282
2022-09-08 14:50,14.2778,100.6845,87.3718,14011.5381,63,266.9508,30.3809,406.4349,2563.2143,13704.9248,743.3333,2780.9171,60.1603
2022-09-08 15:00,13.8889,100.6651,87.3718,14011.5381,63,266.5089,30.0371,375.7265,2454.9312,13704.9248,743.3333,2714.6215,62.5
2022-09-08 15:10,13.7778,100.6241,87.3718,14011.5381,62.9444,267.3928,28.7148,426.3051,2543.1044,13704.9248,743.3333,2805.3415,60.8333
2022-09-08 15:20,14.1111,100.6515,87.3718,14011.5381,63,267.8348,30.6621,440.7561,2471.9471,13704.9248,743.3333,2700.6646,61.9231
2022-09-08 15:30,14.1111,100.6481,87.3718,14011.5381,62.8889,267.3928,30.3809,433.5306,2598.7932,13704.9248,743.3333,2826.2771,59.6474
2022-09-08 15:40,14.7778,100.686,87.3718,14011.5381,62.8889,268.2768,30.8965,370.3074,2513.7133,13704.9248,743.3333,2690.1971,61.1218
2022-09-08 15:50,15.2222,100.7015,87.3718,14011.5381,63,267.8348,29.4141,377.5329,2584.8711,13704.9248,743.3333,2793.1293,59.4872
2022-09-08 16:00,15.3333,100.676,87.3718,14011.5381,63,266.9508,29.8906,368.501,2453.3842,13704.9248,743.3333,2697.1754,62.3077
2022-09-08 16:10,15.6111,100.6909,87.3718,14011.5381,63.0556,267.8348,29.3516,381.1456,2521.4481,13704.9248,743.3333,2756.4922,60.641
2022-09-08 16:20,15.0556,100.7025,87.3718,14011.5381,63,266.9508,29.9883,355.8563,2498.2443,13704.9248,743.3333,2684.9632,60.9615
2022-09-08 16:30,14.8333,100.6615,87.3718,14011.5381,63.0556,266.9508,30.8965,287.214,2473.4941,13704.9248,743.3333,2730.3232,61.9231
2022-09-08 16:40,14.7222,100.6814,87.3718,14011.5381,63.0556,267.3928,29.7559,343.2117,2594.1525,13704.9248,743.3333,2801.8522,59.5513
2022-09-08 16:50,14.2222,100.6296,87.3718,14011.5381,63.0556,265.6249,29.7813,298.0523,2578.6831,13704.9248,743.3333,2810.5754,60.2885
2022-09-08 17:00,13.3889,100.6272,87.3718,14011.5381,63.0556,266.5089,29.5117,328.7607,2570.9488,13704.9248,743.3333,2835,60.2885
2022-09-08 17:10,12.8889,100.5971,87.3718,14011.5381,63,267.8348,29.8535,249.2801,2478.1347,13704.9248,743.3333,2718.1107,62.2115
2022-09-08 17:20,12.3889,100.5983,87.3718,14011.5381,62.9444,265.183,30.4414,316.116,2533.823,13704.9248,743.3333,2838.4893,61.25
2022-09-08 17:30,13.0556,100.6267,87.3718,14011.5381,62.8889,267.8348,29.9277,299.8586,2499.7915,13704.9248,743.3333,2777.4278,61.6346
2022-09-08 17:40,13.3889,100.6591,87.4038,14011.5381,62.9444,266.9508,29.8672,348.6308,2592.6054,13704.9248,743.3333,2828.0215,59.6474
2022-09-08 17:50,13.3333,100.6156,87.3718,14011.5381,62.8889,266.9508,29.9395,372.1138,2594.1525,13704.9248,743.3333,2838.4893,59.7756
2022-09-08 18:00,13.6111,100.651,87.3718,14011.5381,62.8889,267.8348,30.4668,343.2117,2475.041,13704.9248,743.3333,2704.1539,61.9231
2022-09-08 18:10,13.8889,100.6245,87.3718,14011.5381,62.8333,268.2768,29.793,359.4691,2577.1364,13704.9248,743.3333,2829.7661,59.8718
2022-09-08 18:20,13.8333,100.6373,87.3718,14011.5381,62.9444,268.2768,29.9277,205.927,2587.9645,13704.9248,743.3333,2810.5754,59.7756
2022-09-08 18:30,13.8889,100.6538,87.3718,14011.5381,62.9444,266.0669,31.0664,283.6013,2475.041,13704.9248,743.3333,2702.4093,61.9231
2022-09-08 18:40,13.7778,100.616,87.3718,14011.5381,62.9444,266.5089,30.8594,267.3439,2467.3065,13704.9248,743.3333,2746.0244,62.2436
2022-09-08 18:50,14.0556,100.6521,87.3718,14011.5381,62.9444,268.7188,29.3652,263.7311,2600.3399,13704.9248,743.3333,2831.511,59.4872
2022-09-08 19:00,13.8889,100.6456,87.3718,14011.5381,62.9444,267.3928,29.8535,294.4395,2471.9471,13704.9248,743.3333,2718.1107,62.0192
2022-09-08 19:10,13.8333,100.6391,87.3718,14011.5381,63,265.6249,29.9277,314.3097,2598.7932,13704.9248,743.3333,2829.7661,59.6795
2022-09-08 19:20,13.8889,100.6219,87.3718,14011.5381,63,266.5089,30.0371,231.2163,2519.9011,13704.9248,743.3333,2803.5971,61.1538
2022-09-08 19:30,13.6667,100.6415,87.4038,14011.5381,63,268.2768,29.8184,346.8244,2459.5718,13704.9248,743.3333,2705.8983,62.3077
2022-09-08 19:40,13.7778,100.6167,87.4038,14018.749,62.9444,269.1607,30.4063,330.567,2512.1666,13704.9248,743.3333,2793.1293,61.3462
2022-09-08 19:50,13.0556,100.6231,87.3718,14011.5381,62.9444,266.5089,29.6582,283.6013,2458.0251,13704.9248,743.3333,2733.8122,62.8205
2022-09-08 20:00,12.8889,100.6202,87.3718,14011.5381,62.9444,266.9508,28.8613,233.0227,2444.103,13704.9248,743.3333,2728.5783,62.9487
2022-09-08 20:10,12.8333,100.6121,87.3718,14011.5381,62.9444,270.0447,29.6582,283.6013,2496.6976,13704.9248,743.3333,2787.8954,62.0192
2022-09-08 20:20,12.4444,100.5931,87.3718,14011.5381,62.8889,267.3928,28.8496,272.763,2475.041,13704.9248,743.3333,2740.7907,62.5
2022-09-08 20:30,12.3333,100.6159,87.3718,14011.5381,62.8889,266.9508,29.793,276.3757,2456.4783,13704.9248,743.3333,2744.28,63.0769
2022-09-08 20:40,12.1111,100.5897,87.3718,14011.5381,62.8333,266.5089,29.5723,278.1821,2584.8711,13704.9248,743.3333,2841.9785,60.2564
2022-09-08 20:50,11.8333,100.5793,87.3718,14011.5381,62.8333,268.7188,30.8594,269.1502,2544.6516,13704.9248,743.3333,2847.2124,61.4423
2022-09-08 21:00,11.8333,100.5426,87.3718,14018.749,62.8889,266.5089,30.0254,290.8267,2529.1824,13704.9248,743.3333,2854.1907,61.5385
2022-09-08 21:10,11.8333,100.5948,87.3718,14011.5381,62.8333,265.183,28.9727,292.6331,2535.3701,13704.9248,743.3333,2780.9171,61.4423
2022-09-08 21:20,11.1667,100.5057,87.3718,14011.5381,62.8333,267.3928,30.1855,251.0865,2510.6197,13704.9248,743.3333,2822.7876,62.1154
2022-09-08 21:30,11.3333,100.5561,87.3718,14011.5381,62.8333,267.3928,29.8906,222.1844,2456.4783,13704.9248,743.3333,2759.9815,62.8205
2022-09-08 21:40,11,100.5131,87.3718,14011.5381,62.8333,267.8348,29.9883,314.3097,2490.51,13704.9248,743.3333,2817.5537,62.7244
2022-09-08 21:50,10.7222,100.5515,87.3718,14011.5381,62.8889,264.741,29.5977,346.8244,2461.1189,13704.9248,743.3333,2758.2371,62.9808
2022-09-08 22:00,10.8333,100.5191,87.3718,14011.5381,62.8889,267.3928,29.0957,279.9885,2515.2605,13704.9248,743.3333,2773.9383,62.0192
2022-09-08 22:10,10.5556,100.5331,87.3718,14018.749,62.7778,266.9508,29.6582,269.1502,2498.2443,13704.9248,743.3333,2770.4493,62.3077
2022-09-08 22:20,10.5,100.482,87.3718,14011.5381,62.8333,266.5089,29.6328,314.3097,2495.1509,13704.9248,743.3333,2808.831,62.5962
2022-09-08 22:30,10.1111,100.5116,87.3718,14011.5381,62.8333,268.2768,30.8223,325.1479,2533.823,13704.9248,743.3333,2801.8522,61.6346
2022-09-08 22:40,10.3889,100.5247,87.3718,14011.5381,62.8333,269.1607,30.3066,312.5033,2445.6499,13704.9248,743.3333,2754.7478,63.3013
2022-09-08 22:50,10.6667,100.5548,87.3718,14011.5381,62.8333,268.7188,30.3809,270.9566,2513.7133,13704.9248,743.3333,2768.7044,61.9231
2022-09-08 23:00,10.6667,100.5362,87.3718,14011.5381,62.8333,266.0669,29.9766,332.3734,2533.823,13704.9248,743.3333,2782.6615,61.4423
2022-09-08 23:10,11,100.5466,87.3718,14011.5381,62.7778,267.3928,30.0508,386.5648,2434.8215,13704.9248,743.3333,2742.5354,63.3974
2022-09-08 23:20,10.7778,100.5144,87.3718,14011.5381,62.8333,268.2768,30.2227,379.3392,2471.9471,13704.9248,743.3333,2742.5354,62.7244
2022-09-08 23:30,10.2778,100.5188,87.3718,14011.5381,62.8333,268.2768,29.168,308.8905,2502.8852,13704.9248,743.3333,2759.9815,62.3077
2022-09-08 23:40,9.8333,100.4457,87.3718,14018.749,62.8333,268.7188,28.5684,346.8244,2541.5577,13704.9248,743.3333,2864.6585,61.6346
2022-09-08 23:50,9.9444,100.491,87.3718,14011.5381,62.7778,267.8348,28.9102,334.1798,2504.4319,13704.9248,743.3333,2824.5322,62.4038
2022-09-09 0:00,9.7778,100.4793,87.3718,14011.5381,62.7222,267.3928,29.498,287.214,2589.5117,13704.9248,743.3333,2861.1693,60.5449
2022-09-09 0:10,9.4444,100.4705,87.4038,14011.5381,62.7778,267.8348,28.9355,391.9839,2598.7932,13704.9248,743.3333,2890.8276,60.5449
2022-09-09 0:20,9.1111,100.4575,87.3718,14011.5381,62.7778,266.9508,29.584,325.1479,2540.011,13704.9248,743.3333,2828.0215,61.6346
2022-09-09 0:30,8.7222,100.4707,87.3718,14011.5381,62.7222,268.2768,30.002,382.952,2490.51,13704.9248,743.3333,2826.2771,63.3974
2022-09-09 0:40,8.4444,100.4598,87.3718,14011.5381,62.7222,267.3928,29.1309,413.6604,2450.2908,13704.9248,743.3333,2772.1939,63.4615
2022-09-09 0:50,8.3333,100.4456,87.3718,14011.5381,62.7222,268.2768,29.5723,377.5329,2496.6976,13704.9248,743.3333,2794.8739,62.6923
2022-09-09 1:00,8.1111,100.4051,87.3718,14018.749,62.6667,268.7188,30.541,364.8883,2509.0727,13704.9248,743.3333,2875.1263,62.5962
